1.9,-0.0323949,-0.0124077,-0.697221,0,0,-0.0076438,-0.0323949,-0.0124077,-0.707187,-0.0175049,-0.0322136,-0.0076438
2,-0.0320571,-0.0119189,-0.697221,0,0,-0.00761151,-0.0320571,-0.0119189,-0.707371,-0.0175265,-0.0322124,-0.00761151
2.2,-0.0316305,-0.0111035,-0.697221,0,0,-0.00754757,-0.0316305,-0.0111035,-0.707943,-0.0175245,-0.0322087,-0.00754757
2.3,-0.0313634,-0.0105445,-0.697221,0,0,-0.00748749,-0.0313634,-0.0105445,-0.708098,-0.0175431,-0.0322,-0.00748749
2.4,-0.0314336,-0.0111462,-0.697221,0,0,-0.00746258,-0.0314336,-0.0111462,-0.70641,-0.0175275,-0.0321737,-0.00746258
2.6,-0.0310234,-0.0103254,-0.697221,0,0,-0.00739979,-0.0310234,-0.0103254,-0.706721,-0.0175556,-0.0321713,-0.00739979
2.7,-0.0307869,-0.00987838,-0.697221,0,0,-0.00733578,-0.0307869,-0.00987838,-0.707045,-0.017556,-0.0321917,-0.00733578
2.8,-0.0300686,-0.0095742,-0.697221,0,0,-0.0072896,-0.0300686,-0.0095742,-0.706224,-0.0175062,-0.0321879,-0.0072896
2.9,-0.02982,-0.00918543,-0.697221,0,0,-0.00720936,-0.02982,-0.00918543,-0.706481,-0.0175111,-0.0321985,-0.00720936
3,-0.0295074,-0.00873557,-0.697221,0,0,-0.00710776,-0.0295074,-0.00873557,-0.70678,-0.0175173,-0.0322138,-0.00710776
3.1,-0.0292182,-0.00837511,-0.697221,0,0,-0.00701846,-0.0292182,-0.00837511,-0.70673,-0.0175451,-0.0322163,-0.00701846
3.2,-0.0288944,-0.00794124,-0.697221,0,0,-0.00687969,-0.0288944,-0.00794124,-0.707039,-0.0175486,-0.0322291,-0.00687969
3.3,-0.0281372,-0.00803192,-0.697221,0,0,-0.00682223,-0.0281372,-0.00803192,-0.706332,-0.0174785,-0.0322257,-0.00682223
3.4,-0.0276815,-0.00755125,-0.697221,0,0,-0.00668759,-0.0276815,-0.00755125,-0.706421,-0.0175105,-0.0322214,-0.00668759
3.5,-0.0273385,-0.00718322,-0.697221,0,0,-0.00661103,-0.0273385,-0.00718322,-0.706728,-0.0175184,-0.0322325,-0.00661103
3.6,-0.0272763,-0.0079748,-0.697221,0,0,-0.00663171,-0.0272763,-0.0079748,-0.705181,-0.017474,-0.0322226,-0.00663171
3.7,-0.02699,-0.00773304,-0.697221,0,0,-0.00669837,-0.02699,-0.00773304,-0.705406,-0.0174773,-0.0322314,-0.00669837
3.8,-0.026733,-0.00750438,-0.697221,0,0,-0.00687987,-0.026733,-0.00750438,-0.705645,-0.0174669,-0.0322454,-0.00687987
3.9,-0.0264255,-0.00726266,-0.697221,0,0,-0.0071264,-0.0264255,-0.00726266,-0.705618,-0.0174755,-0.0322449,-0.0071264
4,-0.0248226,-0.00731069,-0.697221,0,0,-0.00747263,-0.0248226,-0.00731069,-0.704665,-0.0173775,-0.032278,-0.00747263
4.1,-0.0245612,-0.00710646,-0.697221,0,0,-0.00780665,-0.0245612,-0.00710646,-0.704879,-0.0173608,-0.0322928,-0.00780665
4.2,-0.0242614,-0.00690869,-0.697221,0,0,-0.00822202,-0.0242614,-0.00690869,-0.704887,-0.0173725,-0.0322864,-0.00822202
4.3,-0.0240553,-0.00673056,-0.697221,0,0,-0.00870821,-0.0240553,-0.00673056,-0.705128,-0.0173646,-0.032295,-0.00870821
4.4,-0.0230021,-0.00681464,-0.697221,0,0,-0.00937169,-0.0230021,-0.00681464,-0.704568,-0.0172704,-0.0322988,-0.00937169
4.5,-0.022793,-0.00666521,-0.697221,0,0,-0.00997831,-0.022793,-0.00666521,-0.704611,-0.017286,-0.0322891,-0.00997831
4.6,-0.0226691,-0.00653076,-0.697221,0,0,-0.0106018,-0.0226691,-0.00653076,-0.704863,-0.0172868,-0.0322929,-0.0106018
4.7,-0.022566,-0.00637357,-0.697221,0,0,-0.0113422,-0.022566,-0.00637357,-0.705159,-0.0172931,-0.0322989,-0.0113422
4.8,-0.0224135,-0.00617481,-0.697221,0,0,-0.0119644,-0.0224135,-0.00617481,-0.70519,-0.0173136,-0.0322983,-0.0119644
4.9,-0.0212268,-0.00566518,-0.697221,0,0,-0.0126315,-0.0212268,-0.00566518,-0.704622,-0.0172024,-0.0323196,-0.0126315
5,-0.0211192,-0.00543699,-0.697221,0,0,-0.0132703,-0.0211192,-0.00543699,-0.704679,-0.0172085,-0.0323257,-0.0132703
5.1,-0.0211198,-0.00525528,-0.697221,0,0,-0.0138715,-0.0211198,-0.00525528,-0.704914,-0.0171938,-0.0323458,-0.0138715
5.2,-0.0211678,-0.00505141,-0.697221,0,0,-0.0144662,-0.0211678,-0.00505141,-0.705203,-0.0171745,-0.0323668,-0.0144662
5.3,-0.0197802,-0.00510164,-0.697221,0,0,-0.0149359,-0.0197802,-0.00510164,-0.704279,-0.0170543,-0.0323847,-0.0149359
5.4,-0.0198842,-0.00494363,-0.697221,0,0,-0.0153774,-0.0198842,-0.00494363,-0.704548,-0.0170402,-0.0323952,-0.0153774
5.5,-0.0199916,-0.0048267,-0.697221,0,0,-0.0156606,-0.0199916,-0.0048267,-0.70475,-0.0170357,-0.0324053,-0.0156606
5.6,-0.0200396,-0.0045978,-0.697221,0,0,-0.0159622,-0.0200396,-0.0045978,-0.704863,-0.0170443,-0.0324044,-0.0159622
5.7,-0.0195723,-0.00454341,-0.697221,0,0,-0.0162537,-0.0195723,-0.00454341,-0.704266,-0.0169161,-0.0324152,-0.0162537
5.8,-0.0195957,-0.00427964,-0.697221,0,0,-0.0164107,-0.0195957,-0.00427964,-0.704404,-0.0169318,-0.032423,-0.0164107
5.9,-0.0198321,-0.00405532,-0.697221,0,0,-0.0165007,-0.0198321,-0.00405532,-0.704746,-0.0169181,-0.0324454,-0.0165007
6,-0.0199383,-0.00396331,-0.697221,0,0,-0.0164869,-0.0199383,-0.00396331,-0.704898,-0.0169204,-0.0324429,-0.0164869
6.1,-0.0199751,-0.00375233,-0.697221,0,0,-0.0164216,-0.0199751,-0.00375233,-0.705112,-0.0169302,-0.032454,-0.0164216
6.2,-0.0208613,-0.00431828,-0.697221,0,0,-0.01639,-0.0208613,-0.00431828,-0.703834,-0.0169444,-0.0324292,-0.01639
6.3,-0.0210781,-0.00424686,-0.697221,0,0,-0.0162307,-0.0210781,-0.00424686,-0.704077,-0.0169474,-0.0324481,-0.0162307
6.4,-0.0211727,-0.00413208,-0.697221,0,0,-0.0160451,-0.0211727,-0.00413208,-0.704286,-0.0169624,-0.0324703,-0.0160451
6.5,-0.0213239,-0.00406695,-0.697221,0,0,-0.0158455,-0.0213239,-0.00406695,-0.704503,-0.0169658,-0.0324755,-0.0158455
6.6,-0.020736,-0.00408419,-0.697221,0,0,-0.0156929,-0.020736,-0.00408419,-0.703519,-0.0169244,-0.0324492,-0.0156929
6.7,-0.0208617,-0.00397699,-0.697221,0,0,-0.0153982,-0.0208617,-0.00397699,-0.70378,-0.0169244,-0.0324602,-0.0153982
6.8,-0.0209915,-0.00391435,-0.697221,0,0,-0.015158,-0.0209915,-0.00391435,-0.703987,-0.0169196,-0.032459,-0.015158
6.9,-0.0210983,-0.00386443,-0.697221,0,0,-0.0149553,-0.0210983,-0.00386443,-0.704163,-0.0169147,-0.0324771,-0.0149553
7,-0.0208986,-0.00401782,-0.697221,0,0,-0.0146932,-0.0208986,-0.00401782,-0.70362,-0.0168463,-0.0324517,-0.0146932
7.1,-0.0210249,-0.00397044,-0.697221,0,0,-0.0144717,-0.0210249,-0.00397044,-0.703819,-0.0168481,-0.0324606,-0.0144717
7.2,-0.0211405,-0.00393406,-0.697221,0,0,-0.0143051,-0.0211405,-0.00393406,-0.703991,-0.0168509,-0.0324652,-0.0143051
7.3,-0.0213147,-0.00387043,-0.697221,0,0,-0.0140243,-0.0213147,-0.00387043,-0.704268,-0.0168593,-0.0324814,-0.0140243
7.4,-0.0203835,-0.00397247,-0.697221,0,0,-0.0138729,-0.0203835,-0.00397247,-0.703551,-0.0168151,-0.0324627,-0.0138729
7.5,-0.0204328,-0.00396374,-0.697221,0,0,-0.0137368,-0.0204328,-0.00396374,-0.703704,-0.0168177,-0.0324677,-0.0137368
7.6,-0.0205074,-0.00398468,-0.697221,0,0,-0.0136143,-0.0205074,-0.00398468,-0.703925,-0.0168157,-0.0324812,-0.0136143
7.7,-0.0205897,-0.00403487,-0.697221,0,0,-0.0135694,-0.0205897,-0.00403487,-0.704149,-0.016809,-0.0324874,-0.0135694
7.8,-0.0198435,-0.00412662,-0.697221,0,0,-0.0136138,-0.0198435,-0.00412662,-0.703557,-0.0167946,-0.0324685,-0.0136138
7.9,-0.0199231,-0.00421822,-0.697221,0,0,-0.0136908,-0.0199231,-0.00421822,-0.703738,-0.0167846,-0.0324755,-0.0136908
8,-0.0200209,-0.00431231,-0.697221,0,0,-0.0138438,-0.0200209,-0.00431231,-0.703917,-0.0167819,-0.0324776,-0.0138438
8.1,-0.0201226,-0.00441857,-0.697221,0,0,-0.0140416,-0.0201226,-0.00441857,-0.703919,-0.0167968,-0.0324781,-0.0140416
8.2,-0.0193004,-0.004371,-0.697221,0,0,-0.0143174,-0.0193004,-0.004371,-0.703439,-0.0167878,-0.0324695,-0.0143174
8.3,-0.0194109,-0.00445965,-0.697221,0,0,-0.0146205,-0.0194109,-0.00445965,-0.703609,-0.0167927,-0.0324764,-0.0146205
8.4,-0.0195715,-0.00456768,-0.697221,0,0,-0.0150382,-0.0195715,-0.00456768,-0.703822,-0.0167918,-0.0324844,-0.0150382
8.5,-0.0197345,-0.00466069,-0.697221,0,0,-0.0154066,-0.0197345,-0.00466069,-0.704019,-0.0167915,-0.0324973,-0.0154066
8.6,-0.0192542,-0.00451047,-0.697221,0,0,-0.0158076,-0.0192542,-0.00451047,-0.703582,-0.0167458,-0.0324764,-0.0158076
8.7,-0.0194703,-0.00457298,-0.697221,0,0,-0.0161884,-0.0194703,-0.00457298,-0.70378,-0.0167338,-0.0324839,-0.0161884
8.8,-0.0197489,-0.00462209,-0.697221,0,0,-0.01658,-0.0197489,-0.00462209,-0.70402,-0.0167337,-0.0324905,-0.01658
8.9,-0.0200222,-0.00465188,-0.697221,0,0,-0.0168527,-0.0200222,-0.00465188,-0.704232,-0.0167281,-0.0324968,-0.0168527
9,-0.0198301,-0.00439563,-0.697221,0,0,-0.0170803,-0.0198301,-0.00439563,-0.703758,-0.0166953,-0.0324593,-0.0170803
9.1,-0.0200914,-0.00443396,-0.697221,0,0,-0.0172163,-0.0200914,-0.00443396,-0.703953,-0.0167008,-0.0324738,-0.0172163
10.7,-0.0232374,-0.00397895,-0.697221,0,0,-0.0147311,-0.0232374,-0.00397895,-0.704122,-0.0167869,-0.0325013,-0.0147311
10.8,-0.0233667,-0.00392168,-0.697221,0,0,-0.0145027,-0.0233667,-0.00392168,-0.704278,-0.0167869,-0.0325086,-0.0145027
10.9,-0.0239289,-0.00319043,-0.697221,0,0,-0.0142079,-0.0239289,-0.00319043,-0.703926,-0.0168142,-0.032455,-0.0142079
11,-0.0240638,-0.00316602,-0.697221,0,0,-0.0138678,-0.0240638,-0.00316602,-0.704152,-0.0168205,-0.0324558,-0.0138678
11.1,-0.0241582,-0.00311283,-0.697221,0,0,-0.0136185,-0.0241582,-0.00311283,-0.704297,-0.0168248,-0.0324586,-0.0136185
11.2,-0.0242471,-0.00311321,-0.697221,0,0,-0.0132973,-0.0242471,-0.00311321,-0.704534,-0.0168275,-0.0324627,-0.0132973
11.3,-0.0242623,-0.00257367,-0.697221,0,0,-0.0130446,-0.0242623,-0.00257367,-0.703987,-0.0168245,-0.0324459,-0.0130446
11.4,-0.02429,-0.00251417,-0.697221,0,0,-0.0127823,-0.02429,-0.00251417,-0.704145,-0.0168284,-0.0324549,-0.0127823
11.5,-0.0243174,-0.00254592,-0.697221,0,0,-0.0124498,-0.0243174,-0.00254592,-0.704364,-0.016834,-0.0324662,-0.0124498
11.6,-0.0243228,-0.00251282,-0.697221,0,0,-0.0121413,-0.0243228,-0.00251282,-0.704527,-0.01684,-0.0324838,-0.0121413
11.7,-0.0245975,-0.00112473,-0.697221,0,0,-0.0118628,-0.0245975,-0.00112473,-0.703424,-0.0168563,-0.0324402,-0.0118628
11.8,-0.024616,-0.00114013,-0.697221,0,0,-0.0115926,-0.024616,-0.00114013,-0.703592,-0.0168598,-0.0324495,-0.0115926
11.9,-0.0246329,-0.00109695,-0.697221,0,0,-0.0113096,-0.0246329,-0.00109695,-0.703711,-0.016877,-0.0324617,-0.0113096
12,-0.0246618,-0.00116155,-0.697221,0,0,-0.0109732,-0.0246618,-0.00116155,-0.703893,-0.016881,-0.032471,-0.0109732
12.1,-0.0249839,-0.0006818,-0.697221,0,0,-0.0107167,-0.0249839,-0.0006818,-0.703106,-0.0168713,-0.0324552,-0.0107167
12.2,-0.0250217,-0.000769931,-0.697221,0,0,-0.0104286,-0.0250217,-0.000769931,-0.703244,-0.0168768,-0.0324678,-0.0104286
12.3,-0.0250446,-0.000859947,-0.697221,0,0,-0.0101824,-0.0250446,-0.000859947,-0.703363,-0.0168843,-0.0324871,-0.0101824
12.4,-0.0250395,-0.00088579,-0.697221,0,0,-0.00991999,-0.0250395,-0.00088579,-0.703444,-0.016902,-0.0325133,-0.00991999
12.7,-0.0254665,-0.000373774,-0.697221,0,0,-0.00951445,-0.0254665,-0.000373774,-0.702888,-0.0169137,-0.0325114,-0.00951445
12.8,-0.0254194,-0.00054164,-0.697221,0,0,-0.00941894,-0.0254194,-0.00054164,-0.702928,-0.0169057,-0.0325274,-0.00941894
12.9,-0.0253749,-0.000696506,-0.697221,0,0,-0.00934748,-0.0253749,-0.000696506,-0.702967,-0.0169036,-0.0325362,-0.00934748
13,-0.0253163,-0.000776406,-0.697221,0,0,-0.00929293,-0.0253163,-0.000776406,-0.703008,-0.0169076,-0.0325439,-0.00929293
13.1,-0.0263447,-0.000986496,-0.697221,0,0,-0.0092564,-0.0263447,-0.000986496,-0.701588,-0.0170044,-0.0325003,-0.0092564
13.2,-0.0263254,-0.00117922,-0.697221,0,0,-0.00922842,-0.0263254,-0.00117922,-0.701569,-0.0170039,-0.0325015,-0.00922842
13.3,-0.0263048,-0.00140454,-0.697221,0,0,-0.009244,-0.0263048,-0.00140454,-0.701549,-0.0170044,-0.0325122,-0.009244
13.4,-0.0262897,-0.00166077,-0.697221,0,0,-0.00929779,-0.0262897,-0.00166077,-0.701526,-0.0170001,-0.0325275,-0.00929779
13.5,-0.026266,-0.00196187,-0.697221,0,0,-0.00936721,-0.026266,-0.00196187,-0.701489,-0.0169854,-0.0325269,-0.00936721
13.6,-0.0271719,-0.00169272,-0.697221,0,0,-0.0095252,-0.0271719,-0.00169272,-0.700624,-0.0170775,-0.0324737,-0.0095252
13.7,-0.02715,-0.00193211,-0.697221,0,0,-0.00966523,-0.02715,-0.00193211,-0.700563,-0.0170827,-0.0324865,-0.00966523
13.8,-0.0271213,-0.00218732,-0.697221,0,0,-0.00980953,-0.0271213,-0.00218732,-0.700484,-0.0170706,-0.0325049,-0.00980953
13.9,-0.0270762,-0.00245791,-0.697221,0,0,-0.0100106,-0.0270762,-0.00245791,-0.700389,-0.0170568,-0.0325256,-0.0100106
14,-0.0272106,-0.000779805,-0.697221,0,0,-0.0102215,-0.0272106,-0.000779805,-0.700094,-0.0170643,-0.0324849,-0.0102215
14.1,-0.0271379,-0.000932407,-0.697221,0,0,-0.0104355,-0.0271379,-0.000932407,-0.699995,-0.0170589,-0.0324911,-0.0104355
14.2,-0.0270392,-0.00108862,-0.697221,0,0,-0.0106774,-0.0270392,-0.00108862,-0.699878,-0.0170429,-0.0324997,-0.0106774
14.3,-0.026944,-0.00122688,-0.697221,0,0,-0.0108745,-0.026944,-0.00122688,-0.699772,-0.0170315,-0.032507,-0.0108745
14.4,-0.0268352,-0.00134571,-0.697221,0,0,-0.0110734,-0.0268352,-0.00134571,-0.699672,-0.0170279,-0.0325216,-0.0110734
14.5,-0.0275058,-0.000640812,-0.697221,0,0,-0.0112938,-0.0275058,-0.000640812,-0.699562,-0.0169913,-0.0325166,-0.0112938
14.6,-0.0273817,-0.000780382,-0.697221,0,0,-0.0114803,-0.0273817,-0.000780382,-0.699463,-0.0169897,-0.0325205,-0.0114803
14.7,-0.0272159,-0.000931387,-0.697221,0,0,-0.0117157,-0.0272159,-0.000931387,-0.699349,-0.0169888,-0.032524,-0.0117157
14.8,-0.0270509,-0.00108033,-0.697221,0,0,-0.0118974,-0.0270509,-0.00108033,-0.699251,-0.0169824,-0.0325258,-0.0118974
14.9,-0.0265081,-0.000795812,-0.697221,0,0,-0.0120676,-0.0265081,-0.000795812,-0.699329,-0.0169853,-0.0325266,-0.0120676
15,-0.0264304,0.000394682,-0.697221,0,0,-0.0122797,-0.0264304,0.000394682,-0.699401,-0.0169852,-0.0325047,-0.0122797
15.1,-0.0262377,0.000230369,-0.697221,0,0,-0.012471,-0.0262377,0.000230369,-0.699282,-0.0169898,-0.0325041,-0.012471
15.2,-0.0260489,2.98552e-05,-0.697221,0,0,-0.0126703,-0.0260489,2.98552e-05,-0.699149,-0.0169824,-0.0325174,-0.0126703
15.3,-0.0258614,-0.000152086,-0.697221,0,0,-0.0129336,-0.0258614,-0.000152086,-0.698999,-0.016985,-0.0325224,-0.0129336
15.4,-0.0267058,0.00148669,-0.697221,0,0,-0.013294,-0.0267058,0.00148669,-0.699212,-0.0169994,-0.0324901,-0.013294
15.5,-0.0265256,0.00128819,-0.697221,0,0,-0.0135958,-0.0265256,0.00128819,-0.699044,-0.0169944,-0.0324918,-0.0135958
15.6,-0.0263577,0.0010909,-0.697221,0,0,-0.0139106,-0.0263577,0.0010909,-0.698867,-0.016994,-0.0325006,-0.0139106
15.7,-0.0261839,0.000833991,-0.697221,0,0,-0.0142602,-0.0261839,0.000833991,-0.698653,-0.0169903,-0.0325032,-0.0142602
15.8,-0.0264497,0.00189446,-0.697221,0,0,-0.0148489,-0.0264497,0.00189446,-0.698837,-0.0169981,-0.0324612,-0.0148489
16,-0.0262878,0.00161184,-0.697221,0,0,-0.0152336,-0.0262878,0.00161184,-0.69862,-0.0169934,-0.0324685,-0.0152336
16.1,-0.0261361,0.00132645,-0.697221,0,0,-0.0155414,-0.0261361,0.00132645,-0.698418,-0.016985,-0.0324741,-0.0155414
16.2,-0.0266142,0.00323072,-0.697221,0,0,-0.0159655,-0.0266142,0.00323072,-0.698658,-0.0169637,-0.0324358,-0.0159655
16.3,-0.0265173,0.00298966,-0.697221,0,0,-0.0163074,-0.0265173,0.00298966,-0.698453,-0.0169459,-0.0324414,-0.0163074
16.4,-0.0264549,0.00275538,-0.697221,0,0,-0.0166567,-0.0264549,0.00275538,-0.698232,-0.0169372,-0.0324517,-0.0166567
16.5,-0.0264107,0.002526,-0.697221,0,0,-0.0169542,-0.0264107,0.002526,-0.69801,-0.01694,-0.0324591,-0.0169542
16.6,-0.0263835,0.0022866,-0.697221,0,0,-0.0171956,-0.0263835,0.0022866,-0.69779,-0.0169405,-0.0324626,-0.0171956
16.7,-0.0266278,0.00399448,-0.697221,0,0,-0.0174395,-0.0266278,0.00399448,-0.698574,-0.0168946,-0.0324011,-0.0174395
16.8,-0.0266113,0.00376349,-0.697221,0,0,-0.0176191,-0.0266113,0.00376349,-0.698377,-0.0168871,-0.0324085,-0.0176191
16.9,-0.0265989,0.00351428,-0.697221,0,0,-0.0177905,-0.0265989,0.00351428,-0.698176,-0.016882,-0.0324107,-0.0177905
17,-0.0265947,0.00321455,-0.697221,0,0,-0.0179283,-0.0265947,0.00321455,-0.697977,-0.0168852,-0.0324135,-0.0179283
17.1,-0.0288721,0.00316437,-0.697221,0,0,-0.018106,-0.0288721,0.00316437,-0.697978,-0.0168625,-0.0323625,-0.018106
17.2,-0.0289182,0.00281438,-0.697221,0,0,-0.0182635,-0.0289182,0.00281438,-0.6978,-0.0168598,-0.032369,-0.0182635
17.3,-0.0289599,0.00236938,-0.697221,0,0,-0.0185011,-0.0289599,0.00236938,-0.697601,-0.0168499,-0.0323778,-0.0185011
17.4,-0.0289788,0.0019267,-0.697221,0,0,-0.0188496,-0.0289788,0.0019267,-0.697403,-0.0168324,-0.0323874,-0.0188496
17.5,-0.0291915,0.00293046,-0.697221,0,0,-0.0191415,-0.0291915,0.00293046,-0.697941,-0.0168117,-0.0323545,-0.0191415
17.6,-0.0291653,0.00254231,-0.697221,0,0,-0.0195262,-0.0291653,0.00254231,-0.697763,-0.0167935,-0.0323704,-0.0195262
17.7,-0.0291229,0.00219357,-0.697221,0,0,-0.0198255,-0.0291229,0.00219357,-0.69761,-0.016786,-0.0323843,-0.0198255
17.8,-0.0290638,0.00174537,-0.697221,0,0,-0.0201368,-0.0290638,0.00174537,-0.697436,-0.0167805,-0.0323836,-0.0201368
17.9,-0.0273772,0.00448784,-0.697221,0,0,-0.0203775,-0.0273772,0.00448784,-0.698505,-0.0167996,-0.0323684,-0.0203775
18,-0.0272763,0.00416664,-0.697221,0,0,-0.020635,-0.0272763,0.00416664,-0.698372,-0.0168029,-0.0323598,-0.020635
18.1,-0.0271833,0.00383118,-0.697221,0,0,-0.0208593,-0.0271833,0.00383118,-0.698223,-0.0168101,-0.0323623,-0.0208593
18.2,-0.0270703,0.00349442,-0.697221,0,0,-0.0210252,-0.0270703,0.00349442,-0.698066,-0.0168105,-0.0323814,-0.0210252
18.3,-0.0269287,0.00308128,-0.697221,0,0,-0.0211551,-0.0269287,0.00308128,-0.697864,-0.0168034,-0.0324003,-0.0211551
18.4,-0.026953,0.00396753,-0.697221,0,0,-0.0212555,-0.026953,0.00396753,-0.69859,-0.0167759,-0.0323676,-0.0212555
18.5,-0.0268566,0.00362041,-0.697221,0,0,-0.0213054,-0.0268566,0.00362041,-0.698432,-0.01677,-0.0323663,-0.0213054
18.6,-0.0267726,0.00325723,-0.697221,0,0,-0.0213181,-0.0267726,0.00325723,-0.698278,-0.016775,-0.0323709,-0.0213181
18.7,-0.0266736,0.00282023,-0.697221,0,0,-0.0212749,-0.0266736,0.00282023,-0.698098,-0.0167836,-0.0323794,-0.0212749
18.8,-0.0278678,0.00333888,-0.697221,0,0,-0.021171,-0.0278678,0.00333888,-0.698271,-0.0167868,-0.0323708,-0.021171
18.9,-0.0278133,0.00304677,-0.697221,0,0,-0.0210718,-0.0278133,0.00304677,-0.698143,-0.0167938,-0.0323746,-0.0210718
19,-0.0276911,0.00258743,-0.697221,0,0,-0.0208743,-0.0276911,0.00258743,-0.697929,-0.016788,-0.032376,-0.0208743
19.1,-0.0284829,0.00314225,-0.697221,0,0,-0.0205622,-0.0284829,0.00314225,-0.698818,-0.0167012,-0.0323171,-0.0205622
19.3,-0.0283552,0.00264716,-0.697221,0,0,-0.0202985,-0.0283552,0.00264716,-0.698668,-0.0167012,-0.0323326,-0.0202985
19.4,-0.0282699,0.00233759,-0.697221,0,0,-0.0201658,-0.0282699,0.00233759,-0.698577,-0.0167135,-0.0323434,-0.0201658
19.5,-0.0281419,0.00190737,-0.697221,0,0,-0.0200237,-0.0281419,0.00190737,-0.698454,-0.0167225,-0.0323455,-0.0200237
19.6,-0.0280338,0.00152303,-0.697221,0,0,-0.019939,-0.0280338,0.00152303,-0.698358,-0.0167175,-0.0323562,-0.019939
19.7,-0.0272878,0.00242194,-0.697221,0,0,-0.0198763,-0.0272878,0.00242194,-0.69893,-0.0167195,-0.0323301,-0.0198763
19.8,-0.0271532,0.00198246,-0.697221,0,0,-0.0198259,-0.0271532,0.00198246,-0.698874,-0.0167178,-0.0323487,-0.0198259
19.9,-0.0270084,0.00165303,-0.697221,0,0,-0.0198652,-0.0270084,0.00165303,-0.698824,-0.0167106,-0.0323604,-0.0198652
20,-0.0267972,0.00143306,-0.697221,0,0,-0.0199655,-0.0267972,0.00143306,-0.69878,-0.0167128,-0.0323686,-0.0199655
20.1,-0.0256128,0.00308437,-0.697221,0,0,-0.0201061,-0.0256128,0.00308437,-0.699727,-0.0167003,-0.0323383,-0.0201061
20.2,-0.0252574,0.00315347,-0.697221,0,0,-0.0202446,-0.0252574,0.00315347,-0.699718,-0.0166969,-0.0323556,-0.0202446
20.3,-0.0248364,0.00333214,-0.697221,0,0,-0.0203836,-0.0248364,0.00333214,-0.699714,-0.0166899,-0.0323633,-0.0203836
20.4,-0.0242723,0.00367753,-0.697221,0,0,-0.0205448,-0.0242723,0.00367753,-0.699719,-0.0166904,-0.0323688,-0.0205448
20.5,-0.0237086,0.0040839,-0.697221,0,0,-0.0206757,-0.0237086,0.0040839,-0.699731,-0.0166936,-0.0323719,-0.0206757
20.6,-0.023228,0.00675485,-0.697221,0,0,-0.0208367,-0.023228,0.00675485,-0.700574,-0.0166185,-0.0323399,-0.0208367
20.7,-0.0225436,0.00744634,-0.697221,0,0,-0.0209522,-0.0225436,0.00744634,-0.700617,-0.0166195,-0.0323517,-0.0209522
